Total Cases,Total Deaths,Total Recovered,Total Active Cases,New Cases,New Deaths,Province,Island,Date,Longitude,Latitude,Population Density,Population,6_Month_Period,Year
41680,1045,37938,2697,105,4,Daerah Istimewa Yogyakarta,Jawa,2021-05-13,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
41871,1063,38369,2439,94,5,Daerah Istimewa Yogyakarta,Jawa,2021-05-15,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
42006,1068,38527,2411,135,5,Daerah Istimewa Yogyakarta,Jawa,2021-05-16,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
42297,1079,38909,2309,155,3,Daerah Istimewa Yogyakarta,Jawa,2021-05-18,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
43129,1115,39799,2215,138,6,Daerah Istimewa Yogyakarta,Jawa,2021-05-22,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
43281,1121,39984,2176,152,6,Daerah Istimewa Yogyakarta,Jawa,2021-05-23,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
43430,1128,40184,2118,149,7,Daerah Istimewa Yogyakarta,Jawa,2021-05-24,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
43835,1144,40566,2125,190,6,Daerah Istimewa Yogyakarta,Jawa,2021-05-26,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
44021,1151,40770,2100,186,7,Daerah Istimewa Yogyakarta,Jawa,2021-05-27,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
44201,1155,40965,2081,180,4,Daerah Istimewa Yogyakarta,Jawa,2021-05-28,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
44746,1183,41442,2121,158,7,Daerah Istimewa Yogyakarta,Jawa,2021-05-31,110.4448783,-7.89450185,1158.9,3631015,2021-05,2021
45233,1196,41749,2288,268,4,Daerah Istimewa Yogyakarta,Jawa,2021-06-02,110.4448783,-7.89450185,1158.9,3631015,2021-06,2021
45439,1203,41894,2342,206,7,Daerah Istimewa Yogyakarta,Jawa,2021-06-03,110.4448783,-7.89450185,1158.9,3631015,2021-06,2021
45738,1208,42055,2475,299,5,Daerah Istimewa Yogyakarta,Jawa,2021-06-04,110.4448783,-7.89450185,1158.9,3631015,2021-06,2021
45888,1214,42162,2512,150,6,Daerah Istimewa Yogyakarta,Jawa,2021-06-05,110.4448783,-7.89450185,1158.9,3631015,2021-06,2021
46183,1219,42373,2591,295,5,Daerah Istimewa Yogyakarta,Jawa,2021-06-06,110.4448783,-7.89450185,1158.9,3631015,2021-06,2021
46436,1224,42580,2632,253,5,Daerah Istimewa Yogyakarta,Jawa,2021-06-07,110.4448783,-7.89450185,1158.9,3631015,2021-06,2021
46977,1239,42990,2748,304,7,Daerah Istimewa Yogyakarta,Jawa,2021-06-09,110.4448783,-7.89450185,1158.9,3631015,2021-06,2021
153691,5115,144822,3754,131,6,Daerah Istimewa Yogyakarta,Jawa,2021-09-17,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
153825,5122,145232,3471,134,7,Daerah Istimewa Yogyakarta,Jawa,2021-09-18,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154109,5147,146227,2735,95,7,Daerah Istimewa Yogyakarta,Jawa,2021-09-21,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154214,5152,146491,2571,105,5,Daerah Istimewa Yogyakarta,Jawa,2021-09-22,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154314,5159,146907,2248,100,7,Daerah Istimewa Yogyakarta,Jawa,2021-09-23,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154399,5164,147158,2077,85,5,Daerah Istimewa Yogyakarta,Jawa,2021-09-24,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154495,5169,147407,1919,96,5,Daerah Istimewa Yogyakarta,Jawa,2021-09-25,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154556,5172,147522,1862,61,3,Daerah Istimewa Yogyakarta,Jawa,2021-09-26,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154616,5178,147678,1760,60,6,Daerah Istimewa Yogyakarta,Jawa,2021-09-27,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154687,5181,147810,1696,71,3,Daerah Istimewa Yogyakarta,Jawa,2021-09-28,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154762,5186,147935,1641,75,5,Daerah Istimewa Yogyakarta,Jawa,2021-09-29,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154829,5191,148125,1513,67,5,Daerah Istimewa Yogyakarta,Jawa,2021-09-30,110.4448783,-7.89450185,1158.9,3631015,2021-09,2021
154893,5193,148260,1440,64,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-01,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
154947,5197,148377,1373,54,4,Daerah Istimewa Yogyakarta,Jawa,2021-10-02,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155003,5201,148485,1317,56,4,Daerah Istimewa Yogyakarta,Jawa,2021-10-03,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155047,5206,148594,1247,44,5,Daerah Istimewa Yogyakarta,Jawa,2021-10-04,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155097,5208,148708,1181,50,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-05,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155142,5212,148816,1114,45,4,Daerah Istimewa Yogyakarta,Jawa,2021-10-06,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155175,5213,148899,1063,33,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-07,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155212,5214,148972,1026,37,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-08,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155255,5216,149066,973,43,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-09,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155291,5218,149141,932,36,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-10,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155309,5224,149219,866,18,6,Daerah Istimewa Yogyakarta,Jawa,2021-10-11,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155342,5227,149300,815,33,3,Daerah Istimewa Yogyakarta,Jawa,2021-10-12,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155385,5229,149388,768,43,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-13,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155419,5230,149472,717,34,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-14,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155451,5232,149559,660,32,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-15,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155479,5232,149621,626,28,0,Daerah Istimewa Yogyakarta,Jawa,2021-10-16,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155494,5232,149677,585,15,0,Daerah Istimewa Yogyakarta,Jawa,2021-10-17,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155509,5232,149737,540,15,0,Daerah Istimewa Yogyakarta,Jawa,2021-10-18,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155529,5233,149788,508,20,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-19,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155564,5236,149839,489,35,3,Daerah Istimewa Yogyakarta,Jawa,2021-10-20,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155576,5236,149874,466,12,0,Daerah Istimewa Yogyakarta,Jawa,2021-10-21,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155602,5238,149913,451,26,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-22,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155632,5240,149972,420,30,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-23,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155657,5241,150008,408,25,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-24,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155670,5242,150033,395,13,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-25,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155702,5242,150073,387,32,0,Daerah Istimewa Yogyakarta,Jawa,2021-10-26,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155729,5243,150107,379,27,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-27,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155759,5245,150147,367,30,2,Daerah Istimewa Yogyakarta,Jawa,2021-10-28,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155797,5246,150166,385,38,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-29,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155829,5247,150192,390,32,1,Daerah Istimewa Yogyakarta,Jawa,2021-10-30,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155849,5247,150213,389,20,0,Daerah Istimewa Yogyakarta,Jawa,2021-10-31,110.4448783,-7.89450185,1158.9,3631015,2021-10,2021
155862,5248,150230,384,13,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-01,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
155891,5249,150259,383,29,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-02,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
155980,5250,150287,443,89,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-03,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156028,5251,150312,465,48,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-04,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156067,5251,150337,479,39,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-05,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156093,5252,150362,479,26,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-06,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156118,5252,150395,471,25,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-07,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156151,5252,150415,484,33,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-08,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156166,5253,150448,465,15,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-09,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156225,5254,150471,500,59,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-10,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156259,5255,150491,513,34,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-11,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156287,5256,150511,520,28,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-12,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156309,5257,150545,507,22,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-13,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156325,5258,150594,473,16,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-14,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156335,5258,150629,448,10,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-15,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156372,5260,150664,448,37,2,Daerah Istimewa Yogyakarta,Jawa,2021-11-16,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156397,5262,150691,444,25,2,Daerah Istimewa Yogyakarta,Jawa,2021-11-17,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156428,5263,150727,438,31,1,Daerah Istimewa Yogyakarta,Jawa,2021-11-18,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156444,5263,150751,430,16,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-19,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156454,5263,150768,423,10,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-20,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156465,5263,150786,416,11,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-21,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156477,5263,150800,414,12,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-22,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156492,5263,150822,407,15,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-23,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156527,5263,150855,409,35,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-24,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156606,5263,150875,468,79,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-25,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156639,5263,150892,484,33,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-26,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156707,5263,150922,522,68,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-27,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156725,5263,150932,530,18,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-28,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156730,5263,150942,525,5,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-29,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156750,5263,150965,522,20,0,Daerah Istimewa Yogyakarta,Jawa,2021-11-30,110.4448783,-7.89450185,1158.9,3631015,2021-11,2021
156762,5263,150987,512,12,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-01,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156769,5263,150997,509,7,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-02,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156794,5264,151021,509,25,1,Daerah Istimewa Yogyakarta,Jawa,2021-12-03,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156808,5264,151049,495,14,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-04,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156836,5264,151080,492,28,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-05,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156845,5264,151103,478,9,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-06,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156854,5264,151150,440,9,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-07,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156866,5265,151184,417,12,1,Daerah Istimewa Yogyakarta,Jawa,2021-12-08,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156876,5265,151209,402,10,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-09,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156892,5265,151245,382,16,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-10,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156910,5265,151274,371,18,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-11,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156920,5265,151297,358,10,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-12,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156925,5265,151312,348,5,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-13,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156930,5265,151333,332,5,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-14,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156937,5265,151356,316,7,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-15,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156943,5266,151382,295,6,1,Daerah Istimewa Yogyakarta,Jawa,2021-12-16,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156946,5267,151395,284,3,1,Daerah Istimewa Yogyakarta,Jawa,2021-12-17,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156954,5267,151415,272,8,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-18,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156955,5267,151426,262,1,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-19,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156957,5268,151439,250,2,1,Daerah Istimewa Yogyakarta,Jawa,2021-12-20,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156961,5268,151460,233,4,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-21,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156964,5268,151477,219,3,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-22,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156965,5268,151492,205,1,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-23,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156969,5268,151532,169,4,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-24,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156973,5268,151552,153,4,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-25,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156980,5268,151564,148,7,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-26,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156983,5268,151577,138,3,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-27,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156986,5268,151588,130,3,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-28,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156987,5269,151598,120,1,1,Daerah Istimewa Yogyakarta,Jawa,2021-12-29,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156991,5269,151614,108,4,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-30,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
156997,5269,151624,104,6,0,Daerah Istimewa Yogyakarta,Jawa,2021-12-31,110.4448783,-7.89450185,1158.9,3631015,2021-12,2021
157004,5269,151631,104,7,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-01,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157006,5269,151636,101,2,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-02,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157008,5269,151641,98,2,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-03,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157010,5269,151645,96,2,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-04,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157012,5269,151652,91,2,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-05,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157015,5270,151656,89,3,1,Daerah Istimewa Yogyakarta,Jawa,2022-01-06,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157023,5270,151658,95,8,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-07,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157024,5270,151665,89,1,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-08,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157034,5270,151668,96,10,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-09,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157037,5270,151671,96,3,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-10,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157044,5271,151674,99,7,1,Daerah Istimewa Yogyakarta,Jawa,2022-01-11,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157051,5271,151679,101,7,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-12,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157059,5272,151684,103,8,1,Daerah Istimewa Yogyakarta,Jawa,2022-01-13,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157062,5272,151687,103,3,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-14,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157067,5272,151691,104,5,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-15,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157076,5272,151695,109,9,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-16,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157085,5272,151698,115,9,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-17,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157088,5272,151702,114,3,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-18,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157097,5272,151705,120,9,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-19,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157102,5272,151711,119,5,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-20,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157108,5272,151717,119,6,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-21,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157118,5272,151721,125,10,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-22,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157126,5272,151725,129,8,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-23,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157138,5272,151729,137,12,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-24,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157164,5273,151736,155,26,1,Daerah Istimewa Yogyakarta,Jawa,2022-01-25,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157187,5273,151746,168,23,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-26,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157212,5273,151754,185,25,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-27,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157281,5273,151758,250,69,0,Daerah Istimewa Yogyakarta,Jawa,2022-01-28,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157334,5274,151767,293,53,1,Daerah Istimewa Yogyakarta,Jawa,2022-01-29,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157400,5275,151778,347,66,1,Daerah Istimewa Yogyakarta,Jawa,2022-01-30,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157448,5276,151781,391,48,1,Daerah Istimewa Yogyakarta,Jawa,2022-01-31,110.4448783,-7.89450185,1158.9,3631015,2022-01,2022
157562,5276,151789,497,114,0,Daerah Istimewa Yogyakarta,Jawa,2022-02-01,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
157704,5277,151804,623,142,1,Daerah Istimewa Yogyakarta,Jawa,2022-02-02,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
157923,5277,151810,836,219,0,Daerah Istimewa Yogyakarta,Jawa,2022-02-03,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
158196,5277,151820,1099,273,0,Daerah Istimewa Yogyakarta,Jawa,2022-02-04,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
158459,5277,151840,1342,263,0,Daerah Istimewa Yogyakarta,Jawa,2022-02-05,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
158739,5279,151857,1603,280,2,Daerah Istimewa Yogyakarta,Jawa,2022-02-06,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
158888,5279,151884,1725,149,0,Daerah Istimewa Yogyakarta,Jawa,2022-02-07,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
159219,5280,151937,2002,331,1,Daerah Istimewa Yogyakarta,Jawa,2022-02-08,110.4448783,-7.89450185,1158.9,3631015,2022-02,2022
219468,5805,205043,8620,147,6,Daerah Istimewa Yogyakarta,Jawa,2022-03-30,110.4448783,-7.89450185,1158.9,3631015,2022-03,2022
219715,5820,206177,7718,144,4,Daerah Istimewa Yogyakarta,Jawa,2022-04-01,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
219800,5826,206565,7409,85,6,Daerah Istimewa Yogyakarta,Jawa,2022-04-02,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
219867,5832,206991,7044,67,6,Daerah Istimewa Yogyakarta,Jawa,2022-04-03,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
219892,5836,207296,6760,25,4,Daerah Istimewa Yogyakarta,Jawa,2022-04-04,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
219960,5840,207600,6520,68,4,Daerah Istimewa Yogyakarta,Jawa,2022-04-05,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220027,5842,207941,6244,67,2,Daerah Istimewa Yogyakarta,Jawa,2022-04-06,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220092,5847,208366,5879,65,5,Daerah Istimewa Yogyakarta,Jawa,2022-04-07,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220132,5851,208623,5658,40,4,Daerah Istimewa Yogyakarta,Jawa,2022-04-08,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220168,5854,208822,5492,36,3,Daerah Istimewa Yogyakarta,Jawa,2022-04-09,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220191,5859,208978,5354,23,5,Daerah Istimewa Yogyakarta,Jawa,2022-04-10,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220215,5861,209146,5208,24,2,Daerah Istimewa Yogyakarta,Jawa,2022-04-11,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220240,5862,209627,4751,25,1,Daerah Istimewa Yogyakarta,Jawa,2022-04-12,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220272,5864,209664,4744,32,2,Daerah Istimewa Yogyakarta,Jawa,2022-04-13,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220293,5866,209781,4646,21,2,Daerah Istimewa Yogyakarta,Jawa,2022-04-14,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220315,5867,209974,4474,22,1,Daerah Istimewa Yogyakarta,Jawa,2022-04-15,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220329,5868,210234,4227,14,1,Daerah Istimewa Yogyakarta,Jawa,2022-04-16,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220351,5869,210569,3913,22,1,Daerah Istimewa Yogyakarta,Jawa,2022-04-17,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220365,5871,210680,3814,14,2,Daerah Istimewa Yogyakarta,Jawa,2022-04-18,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220390,5874,210838,3678,25,3,Daerah Istimewa Yogyakarta,Jawa,2022-04-19,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220408,5877,213206,1325,18,3,Daerah Istimewa Yogyakarta,Jawa,2022-04-20,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
220422,5880,214312,230,14,3,Daerah Istimewa Yogyakarta,Jawa,2022-04-21,110.4448783,-7.89450185,1158.9,3631015,2022-04,2022
